DeliveryDate,HourEnding,ConstraintID,ConstraintName,ContingencyName,ConstraintLimit,ConstraintValue,ViolationAmount,ShadowPrice,FromStation,ToStation,FromStationkV,ToStationkV,DeliveryTime,DSTFlag
07/23/2025,14:00,557, 6375__A, MLONPK25,198,198,0,4.281, GRSES, GRMES,138,138, 07/23/2025 13:00:00,N
07/23/2025,14:00,558, 6375__A, MGRSLO25,198,198,0,4.281, GRSES, GRMES,138,138, 07/23/2025 13:00:00,N
07/23/2025,15:00,591, BIG_FO_PLEASA1_1, DDILPE89,122,122,0,70.257, BIG_FOOT, PLEASANT,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,590, THWZEN71_A, SZENTH35,1314,1314,0,2.572, ZEN, THW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,593, HAINE__LA_PAL1_1, SN_SAJO5,211,211,0,1.449, LA_PALMA, HAINE_DR,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,594, COCS_FTST1_1, SBROALP9,58,58,0,4.022, COCS, FTST,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,595, 6137__B, STRBCGR8,133,133,0,0.439, FLGRV, HWPOD,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,596, 35050__B, MDTCRTH5,1125,1125,0,27.676, FTSSW, VENSW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,597, 389__A, DVLSPAC5,1122,1122,0,0.005, WDDSW, MNSES,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,598, LARDVN_LASCRU1_1, MFOAVLO5,264,264,0,2.271, LARDVNTH, LASCRUCE,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,599, BISON_STRS1_1, SES2FRI8,38,38,0,3.717, BISON, STRS,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,600, ORNT_REDCRE1_1, DBWN_AM5,135,135,0,0.671, REDCREEK, ORNT,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,601, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,54.053, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,602, ASHERT_CATARI1_1, SLARLAS8,122,122,0,7.003, ASHERTON, CATARINA,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,603, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,5.322, HAMILTON, MAVERICK,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,604, 1710__C, DSALHUT5,225,225,0,237.671, BELCNTY, SALSW,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,605, 108__A, SRNKEXC5,1713,1713,0,39.398, EXCSW, RNKSW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,606, 1680__B, SRRNHU48,228,228,0,69.829, RNDRK, RRWES,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,607, 651__B, DBUCRGP5,195,195,0,17.247, CMNSW, CMNTP,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,608, 35065__A, MDTCRTH5,1125,1125,0,0.677, FVLSW, FTSSW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,609, ABNTHW_SERDEV1_1, SHENPAI8,173,173,0,0.201, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,610, SCARBI_TITAN_1_1, SSTILOM8,211,211,0,0.946, SCARBIDE, TITAN_SU,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,611, 660__B, MCMNFUL8,225,225,0,2.645, MGPSW, ZEPHYR,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,612, CRA_BOSQ_1, SCAYBOS8,247,247,0,8.114, BOSQUE, CRAWFORD,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,613, U4_X1_1, DCAGPIN8,169,169,0,17.766, X1, U4,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,614, BERGHE_AT1L, DZORHAY5,370,370,0,8.488, BERGHE, BERGHE,1,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,615, BERGHE_AT1H, DZORHAY5,370,370,0,8.488, BERGHE, BERGHE,345,1, 07/23/2025 14:00:00,N
07/23/2025,15:00,616, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.002, NEDIN, NEDIN,138,138.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,617, 3160__A, DCDHMCS8,181,181,0,8.766, CDCSW, OKCLS,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,618, 6375__A, MLONPK25,195,195,0,6.069, GRSES, GRMES,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,619, 6375__A, MGRSLO25,195,195,0,6.069, GRSES, GRMES,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,620, STPWAP39_1, DBLBYWF5,1325,1325,0,0.896, STP, WAP,345,345.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,621, D5_J0_1, SA4LEO8,264,264,0,1.672, LEON_CRK, J0,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,622, 6T227_1, SHAYZO25,1184,1184,0,0.114, HAYSEN, ZORN,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,559, HMLTN,  BASE CASE,59,59,0,21.744, , ,0,0, 07/23/2025 14:00:00,N
07/23/2025,15:00,560, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,52.389, YELWJCKT, MENPHTAP,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,561, NE_LOB,  BASE CASE,1823,1823,0,2.803, , ,0,0, 07/23/2025 14:00:00,N
07/23/2025,15:00,562, NELRIO,  BASE CASE,848,848,0,1.657, , ,0,0, 07/23/2025 14:00:00,N
07/23/2025,15:00,563, PNHNDL,  BASE CASE,3996,3996,0,5.327, , ,0,0, 07/23/2025 14:00:00,N
07/23/2025,15:00,564, ZAPATA_TRA1,  BASE CASE,25,25,0,0.005, ZAPATA, ZAPATA,138,12.5, 07/23/2025 14:00:00,N
07/23/2025,15:00,565, THW_AT2T,  BASE CASE,25,25,0,0.063, THW, THW,1,13.3, 07/23/2025 14:00:00,N
07/23/2025,15:00,566, 6437__F, DMTSCOS5,198,198,0,9.25, SCRCV, KNAPP,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,567, TREADW_YELWJC1_1, DBIGKEN5,188,188,0,110.424, TREADWEL, YELWJCKT,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,568, MDOPHR99_A, DPHRCTR5,1314,1314,0,70.686, MDO, PHR,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,569, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,39.36, LA_PALMA, HAINE_DR,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,570, CONCHO_VRBS1_1, SCRMSAR8,30,30,0,4.725, CONCHO, VRBS,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,571, HARI_VRBS1_1, SCRMSAR8,30,30,0,4.725, VRBS, HARI,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,572, BURNS_RIOHONDO_1, SN_SAJO5,181,181,0,130.457, RIOHONDO, MV_BURNS,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,573, 35050__B, STHSVE65,1125,1125,0,39.849, FTSSW, VENSW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,574, POT_PEAR_1, MPEABIG8,45,45,0,54.592, PEARSALL, POTEETS,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,575, GN_PZ_08_A, SMDOOAS5,387,387,0,34.813, GN, PZ,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,576, STPWAP39_1, DWPWFWP5,1325,1325,0,86.112, STP, WAP,345,345.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,577, 6830__B, DGRMGRS8,44,44,0,17.274, CRDSW, OLNEY,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,578, COLETO_VICTOR2_1, SVICCO28,320,320,0,3.845, COLETO, VICTORIA,138,138.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,579, FTST_SOLSTI1_1, DBAKSOL5,211,211,0,0.145, FTST, SOLSTICE,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,580, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.031, BRONCO, ALPINE,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,581, BELD_BRONCO1_1, SBROALP9,60,60,0,0.031, BRONCO, BELD,69,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,582, MAGRUD_VICTOR2_1, XVIC89,211,211,0,5.67, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,583, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,3.805, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 14:00:00,N
07/23/2025,15:00,584, D5_S1_1, SP5CAG8,344,344,0,28.795, HOWARD, LEON_CRK,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,585, VAL_VERD_WSLCO_1, SMV_PHA8,143,143,0,0.269, WESLACO, MV_VALV4,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,586, SNYDR_FMR1, XCGR89,63,63,0,2.548, SNYDR, SNYDR,138,69, 07/23/2025 14:00:00,N
07/23/2025,15:00,587, MADDUX_SAPOWE2_1, SMADSAP8,188,188,0,2.635, MADDUX, SAPOWER,138,138, 07/23/2025 14:00:00,N
07/23/2025,15:00,588, 381__A, SFMRRY25,1125,1125,0,6.711, FMRVL, RYSSW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,589, 400__A, SFMRRYS5,1125,1125,0,6.711, FMRVL, RYSSW,345,345, 07/23/2025 14:00:00,N
07/23/2025,15:00,592, THWZEN98_A, SZENTHW5,1314,1314,0,2.572, ZEN, THW,345,345, 07/23/2025 14:00:00,N
07/23/2025,16:00,652, 381__A, SFMRRY25,1118,1118,0,5.878, FMRVL, RYSSW,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,653, 400__A, SFMRRYS5,1118,1118,0,5.878, FMRVL, RYSSW,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,654, BIG_FO_PLEASA1_1, DDILPE89,122,122,0,50.278, BIG_FOOT, PLEASANT,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,655, COCS_FTST1_1, SBROALP9,58,58,0,3.924, COCS, FTST,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,656, 6137__B, STRBCGR8,133,133,0,0.154, FLGRV, HWPOD,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,657, 35050__B, MDTCRTH5,1118,1118,0,24.775, FTSSW, VENSW,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,658, LARDVN_LASCRU1_1, MFOAVLO5,263,263,0,7.954, LARDVNTH, LASCRUCE,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,659, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,82.717, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 15:00:00,N
07/23/2025,16:00,660, ASHERT_CATARI1_1, SLARLAS8,122,122,0,10.005, ASHERTON, CATARINA,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,661, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,6.185, HAMILTON, MAVERICK,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,662, HAINE__LA_PAL1_1, MHARNED5,211,211,0,8.059, LA_PALMA, HAINE_DR,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,663, WYL_NEVA_1, SBNDELM8,235,235,0,0.028, NEVADA, WYLIESW,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,664, 1710__C, DSALHUT5,224,224,0,345.406, BELCNTY, SALSW,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,665, 108__A, SRNKEXC5,1703,1703,0,45.83, EXCSW, RNKSW,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,666, 1680__B, SRRNHU48,226,226,0,73.283, RNDRK, RRWES,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,667, 651__B, DBUCRGP5,194,194,0,11.227, CMNSW, CMNTP,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,668, NLARSW_PILONC1_1, SLARLAS8,129,129,0,0.407, PILONCIL, NLARSW,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,669, 35065__A, MDTCRTH5,1118,1118,0,1.281, FVLSW, FTSSW,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,670, 651__B, DKLNRGP5,194,194,0,18.671, CMNSW, CMNTP,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,671, SCARBI_TITAN_1_1, SSTILOM8,211,211,0,5.409, SCARBIDE, TITAN_SU,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,672, 660__B, MCMNFUL8,224,224,0,3.473, MGPSW, ZEPHYR,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,673, CRA_BOSQ_1, SCAYBOS8,246,246,0,0.892, BOSQUE, CRAWFORD,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,674, U4_X1_1, DCAGPIN8,167,167,0,19.529, X1, U4,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,675, BERGHE_AT1L, DZORHAY5,370,370,0,9.959, BERGHE, BERGHE,1,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,676, BERGHE_AT1H, DZORHAY5,370,370,0,9.959, BERGHE, BERGHE,345,1, 07/23/2025 15:00:00,N
07/23/2025,16:00,677, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.003, NEDIN, NEDIN,138,138.10001, 07/23/2025 15:00:00,N
07/23/2025,16:00,678, 3160__A, DCDHMCS8,180,180,0,9.751, CDCSW, OKCLS,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,679, 6375__A, MLONPK25,194,194,0,1.651, GRSES, GRMES,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,680, 6375__A, MGRSLO25,194,194,0,1.651, GRSES, GRMES,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,681, STPWAP39_1, DBLBYWF5,1325,1325,0,11.698, STP, WAP,345,345.10001, 07/23/2025 15:00:00,N
07/23/2025,16:00,682, D5_J0_1, SV4LEO8,262,262,0,5.48, LEON_CRK, J0,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,683, D5_J0_1, SA4LEO8,262,262,0,9.009, LEON_CRK, J0,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,684, 2115__B, SBTPBNT8,44,44,0,8.102, TOWER, BNTSW,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,685, HARGRO_TWINBU1_1, SBIGTWI5,151,151,0,5.426, TWINBU, HARGROVE,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,686, MATADO_PADUCA1_1, SMATMUL9,53,53,0,0.268, MATADOR, PADR,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,687, 1263__B, DTRSEUS8,224,224,0,0.031, SGVSW, CRAND,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,688, MATADO_PADUCA1_1, MMATSPU9,53,53,0,0.268, MATADOR, PADR,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,689, 1263__B, DTRSMAN8,224,224,0,0.031, SGVSW, CRAND,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,623, HMLTN,  BASE CASE,59,59,0,21.139, , ,0,0, 07/23/2025 15:00:00,N
07/23/2025,16:00,624, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,58.334, YELWJCKT, MENPHTAP,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,625, DIESEL_FMR1,  BASE CASE,25,25,0,0.006, DIESEL, DIESEL,69,13, 07/23/2025 15:00:00,N
07/23/2025,16:00,626, NE_LOB,  BASE CASE,1823,1823,0,1.041, , ,0,0, 07/23/2025 15:00:00,N
07/23/2025,16:00,627, NELRIO,  BASE CASE,848,848,0,6.797, , ,0,0, 07/23/2025 15:00:00,N
07/23/2025,16:00,628, PNHNDL,  BASE CASE,3996,3996,0,8.464, , ,0,0, 07/23/2025 15:00:00,N
07/23/2025,16:00,629, ZAPATA_TRA1,  BASE CASE,25,25,0,0.004, ZAPATA, ZAPATA,138,12.5, 07/23/2025 15:00:00,N
07/23/2025,16:00,630, THW_AT2T,  BASE CASE,25,25,0,0.789, THW, THW,1,13.3, 07/23/2025 15:00:00,N
07/23/2025,16:00,631, OLINGR_FMR1,  BASE CASE,100,100,0,0.008, OLINGR, OLINGR,138,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,632, 6437__F, DMTSCOS5,196,196,0,28.116, SCRCV, KNAPP,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,633, TREADW_YELWJC1_1, DBIGKEN5,187,187,0,146.251, TREADWEL, YELWJCKT,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,634, MDOPHR99_A, DPHRCTR5,1314,1314,0,46.912, MDO, PHR,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,635, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,63.447, LA_PALMA, HAINE_DR,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,636, BURNS_RIOHONDO_1, SN_SAJO5,180,180,0,166.045, RIOHONDO, MV_BURNS,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,637, 35050__B, STHSVE65,1118,1118,0,41.235, FTSSW, VENSW,345,345, 07/23/2025 15:00:00,N
07/23/2025,16:00,638, POT_PEAR_1, MPEABIG8,45,45,0,129.538, PEARSALL, POTEETS,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,639, GN_PZ_08_A, SMDOOAS5,387,387,0,49.271, GN, PZ,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,640, 1561__A, DVLSPAC5,194,194,0,0.219, DPREA, RCSES,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,641, STPWAP39_1, DWPWFWP5,1325,1325,0,115.991, STP, WAP,345,345.10001, 07/23/2025 15:00:00,N
07/23/2025,16:00,642, 6830__B, DGRMGRS8,44,44,0,22.44, CRDSW, OLNEY,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,643, COLETO_VICTOR2_1, SVICCO28,320,320,0,2.943, COLETO, VICTORIA,138,138.10001, 07/23/2025 15:00:00,N
07/23/2025,16:00,644, FTST_SOLSTI1_1, DBAKSOL5,210,210,0,0.098, FTST, SOLSTICE,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,645, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.223, BRONCO, ALPINE,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,646, BELD_BRONCO1_1, SBROALP9,60,60,0,0.223, BRONCO, BELD,69,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,647, MAGRUD_VICTOR2_1, XVIC89,211,211,0,8.05, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,648, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,6.984, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 15:00:00,N
07/23/2025,16:00,649, D5_S1_1, SP5CAG8,341,341,0,34.79, HOWARD, LEON_CRK,138,138, 07/23/2025 15:00:00,N
07/23/2025,16:00,650, SNYDR_FMR1, XCGR89,63,63,0,0.096, SNYDR, SNYDR,138,69, 07/23/2025 15:00:00,N
07/23/2025,16:00,651, MADDUX_SAPOWE2_1, SMADSAP8,187,187,0,1.308, MADDUX, SAPOWER,138,138, 07/23/2025 15:00:00,N
07/23/2025,17:00,719, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,13.993, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 16:00:00,N
07/23/2025,17:00,720, D5_S1_1, SP5CAG8,338,338,0,20.168, HOWARD, LEON_CRK,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,721, MADDUX_SAPOWE2_1, SMADSAP8,186,186,0,7.611, MADDUX, SAPOWER,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,722, 381__A, SFMRRY25,1112,1112,0,6.112, FMRVL, RYSSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,723, 400__A, SFMRRYS5,1112,1112,0,6.112, FMRVL, RYSSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,724, HARGRO_TWINBU1_1, SRUSBIG8,151,151,0,1.84, TWINBU, HARGROVE,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,725, COCS_FTST1_1, SBROALP9,58,58,0,3.608, COCS, FTST,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,726, 35050__B, MDTCRFB5,1112,1112,0,19.2, FTSSW, VENSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,727, LARDVN_LASCRU1_1, MFOAVLO5,263,263,0,27.413, LARDVNTH, LASCRUCE,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,728, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,83.911, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 16:00:00,N
07/23/2025,17:00,729, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,6.558, HAMILTON, MAVERICK,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,730, HAINE__LA_PAL1_1, MHARNED5,211,211,0,20.118, LA_PALMA, HAINE_DR,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,731, 1710__C, DSALHUT5,222,222,0,334.762, BELCNTY, SALSW,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,732, 108__A, SRNKEXC5,1693,1693,0,74.525, EXCSW, RNKSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,733, MDOPHR99_A, DWAP_OB5,1314,1314,0,1.084, MDO, PHR,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,734, 1680__B, SRRNHU48,224,224,0,72.134, RNDRK, RRWES,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,735, 35065__A, STHSVE65,1112,1112,0,0.268, FVLSW, FTSSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,736, 6840__B, SRICGRS8,44,44,0,7.342, NVKSW, ANARN,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,737, 651__B, DBUCRGP5,193,193,0,46.355, CMNSW, CMNTP,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,738, 651__B, DKLNRGP5,193,193,0,13.595, CMNSW, CMNTP,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,739, 660__B, MCMNFUL8,222,222,0,12.223, MGPSW, ZEPHYR,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,740, CRA_BOSQ_1, SCAYBOS8,244,244,0,6.14, BOSQUE, CRAWFORD,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,741, U4_X1_1, DCAGPIN8,164,164,0,23.365, X1, U4,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,742, BERGHE_AT1L, DZORHAY5,370,370,0,5.271, BERGHE, BERGHE,1,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,743, BERGHE_AT1H, DZORHAY5,370,370,0,5.271, BERGHE, BERGHE,345,1, 07/23/2025 16:00:00,N
07/23/2025,17:00,744, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.003, NEDIN, NEDIN,138,138.10001, 07/23/2025 16:00:00,N
07/23/2025,17:00,745, 3160__A, DCDHMCS8,179,179,0,14.066, CDCSW, OKCLS,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,746, 35065__A, MDTCRFB5,1112,1112,0,0.265, FVLSW, FTSSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,747, 6375__A, MLONPK25,193,193,0,5.327, GRSES, GRMES,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,748, 6375__A, MGRSLO25,193,193,0,5.327, GRSES, GRMES,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,749, STPWAP39_1, DBLBYWF5,1325,1325,0,14.302, STP, WAP,345,345.10001, 07/23/2025 16:00:00,N
07/23/2025,17:00,750, D5_J0_1, SA4LEO8,260,260,0,8.605, LEON_CRK, J0,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,690, HMLTN,  BASE CASE,59,59,0,25, , ,0,0, 07/23/2025 16:00:00,N
07/23/2025,17:00,691, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,27.399, YELWJCKT, MENPHTAP,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,692, DIESEL_FMR1,  BASE CASE,25,25,0,0.006, DIESEL, DIESEL,69,13, 07/23/2025 16:00:00,N
07/23/2025,17:00,693, NE_LOB,  BASE CASE,1823,1823,0,3.6, , ,0,0, 07/23/2025 16:00:00,N
07/23/2025,17:00,694, NELRIO,  BASE CASE,848,848,0,9.14, , ,0,0, 07/23/2025 16:00:00,N
07/23/2025,17:00,695, PNHNDL,  BASE CASE,3996,3996,0,5.522, , ,0,0, 07/23/2025 16:00:00,N
07/23/2025,17:00,696, ZAPATA_TRA1,  BASE CASE,25,25,0,0.004, ZAPATA, ZAPATA,138,12.5, 07/23/2025 16:00:00,N
07/23/2025,17:00,697, THW_AT2T,  BASE CASE,25,25,0,0.53, THW, THW,1,13.3, 07/23/2025 16:00:00,N
07/23/2025,17:00,698, OLINGR_FMR1,  BASE CASE,100,100,0,0.008, OLINGR, OLINGR,138,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,699, 6437__F, DMTSCOS5,195,195,0,22.478, SCRCV, KNAPP,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,700, 6240__C, DMTSCOS5,191,191,0,2.756, SACRC, DPCRK,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,701, HAMILT_MAXWEL1_1, DBIGKEN5,152,152,0,3.872, MAXWELL, HAMILTON,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,702, TREADW_YELWJC1_1, DBIGKEN5,186,186,0,157.801, TREADWEL, YELWJCKT,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,703, MDOPHR99_A, DPHRCTR5,1314,1314,0,42.7, MDO, PHR,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,704, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,92.625, LA_PALMA, HAINE_DR,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,705, 35050__B, STHSVE65,1112,1112,0,46.914, FTSSW, VENSW,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,706, 122T122_1, SCOMCYP8,136,136,0,98.317, COMFOR, RAYBAR,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,707, BURNS_RIOHONDO_1, MHARNED5,180,180,0,134.071, RIOHONDO, MV_BURNS,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,708, 45T267_1, SSANPIT8,46,46,0,9.484, SANDMO, PITSBU,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,709, POT_PEAR_1, MPEABIG8,45,45,0,296.121, PEARSALL, POTEETS,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,710, GN_PZ_08_A, SMDOOAS5,387,387,0,23.412, GN, PZ,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,711, 1025__B, MDTPCTH5,129,129,0,1.262, FROWS, MCLSW,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,712, 1561__A, DVLSPAC5,194,194,0,0.618, DPREA, RCSES,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,713, STPWAP39_1, DWPWFWP5,1325,1325,0,117.3, STP, WAP,345,345.10001, 07/23/2025 16:00:00,N
