bus,sub,lat,lon
13260,1462,28.883196,-99.178605
13261,493,32.067483,-96.585136
13262,219,32.3983,-100.6481
13263,130,33.703851,-97.372009
13264,186,31.534768,-100.113803
13265,726,30.228276,-97.618833
13266,1463,33.210732,-97.418986
13267,1463,33.210732,-97.418986
13268,1464,33.404486,-96.082472
13269,1464,33.404486,-96.082472
13270,1465,33.5211,-101.7906
13271,1466,29.242304,-95.658144
13272,1466,29.242304,-95.658144
13273,531,33.030354,-96.357203
13274,1467,31.000883,-102.281744
13275,1467,31.000883,-102.281744
13276,1041,29.647267,-95.451516
13277,1468,30.993056,-102.270833
13278,1468,30.993056,-102.270833
13279,49,31.9361,-101.2983
13280,1469,31.888,-100.825
13281,1469,31.888,-100.825
13282,1470,32.308524,-99.164498
13283,1470,32.308524,-99.164498
13284,221,32.303889,-100.021667
13285,1471,29.409669,-95.73405
13286,1471,29.409669,-95.73405
13287,1472,29.2293,-95.1952
13288,613,33.143056,-98.161111
13289,1473,26.411689,-98.571554
13290,1473,26.411689,-98.571554
13291,1474,31.446237,-99.902973
13292,1474,31.446237,-99.902973
13293,537,31.738177,-98.213739
13294,1475,31.09331,-102.35964
13295,1475,31.09331,-102.35964
13296,1476,25.9131,-97.5214
13297,1477,28.69954,-100.40353
13298,1477,28.69954,-100.40353
13299,224,32.4081,-100.1286
13300,1478,32.290724,-100.865736
13301,1478,32.290724,-100.865736
13302,1479,31.197285,-103.361771
13303,1479,31.197285,-103.361771
13304,1480,31.45115,-103.361771
13305,1480,31.45115,-103.361771
13306,1481,32.7171,-101.9378
13307,1481,32.7171,-101.9378
13308,702,32.371306,-98.377389
13309,604,31.346717,-97.082774
13310,1482,31.356717,-97.082774
13311,1482,31.356717,-97.082774
13312,1483,32.747058,-100.954661
13313,1484,29.216667,-99.716111
13314,1484,29.216667,-99.716111
13315,1485,33.04,-99.5525
13316,1485,33.04,-99.5525
13317,1486,32.715611,-101.926522
13318,1486,32.715611,-101.926522
13319,1487,31.4308,-103.7289
13320,1487,31.4308,-103.7289
13321,1254,32.460054,-102.672809
13322,608,32.904444,-97.386111
13323,265,26.169846,-98.329793
13324,255,26.166944,-98.325
13325,1488,30.737745,-99.231778
13326,1488,30.737745,-99.231778
13327,865,30.748955,-97.875708
13328,1489,29.16801,-95.445062
13329,1489,29.16801,-95.445062
13330,1490,33.3256,-97.31433
13331,1490,33.3256,-97.31433
13332,738,30.41217,-97.57405
13333,1491,29.170545,-95.741574
13334,1491,29.170545,-95.741574
13335,1492,29.225956,-99.700281
13336,1492,29.225956,-99.700281
13337,1493,29.21997,-99.746383
13338,1493,29.21997,-99.746383
13339,1494,30.924381,-102.953583
13340,1494,30.924381,-102.953583
13341,1139,29.646811,-95.450539
13342,1495,31.54,-97.409
13343,1495,31.54,-97.409
13344,875,29.271,-98.456
13345,357,27.456115,-99.417339
13346,1126,29.56318,-95.80023
13347,957,29.50069,-95.08195
13348,983,28.852327,-96.556418
13349,1496,34.225882,-99.477986
13350,1496,34.225882,-99.477986
13351,228,32.3472,-100.3703
13352,297,26.125979,-97.377599
13353,913,27.488056,-99.005278
13354,1086,29.002,-95.394
13355,1497,28.64807,-96.54621
13356,1498,28.7853,-97.0093
13357,1499,28.698477,-96.946125
13358,1500,29.88193,-95.11148
13359,1501,32.92544,-101.219397
13360,1501,32.92544,-101.219397
13361,1502,30.931467,-102.201433
13362,1502,30.931467,-102.201433
13363,78,33.500378,-96.146489
13364,1503,30.9614,-102.414067
13365,1503,30.9614,-102.414067
13366,1504,32.236944,-100.4833
13367,1504,32.236944,-100.4833
13368,566,32.467194,-97.054333
13369,1505,29.289809,-95.298609
13370,1505,29.289809,-95.298609
13371,1506,30.9514,-102.414067
13372,1506,30.9514,-102.414067
13373,1507,27.18,-98.916667
13374,1507,27.18,-98.916667
13375,1508,28.675088,-96.956014
13376,1508,28.675088,-96.956014
13377,1509,33.6039,-101.8408
13378,1510,29.475278,-95.634167
13379,1510,29.475278,-95.634167
13380,1511,32.318524,-99.164198
13381,1511,32.318524,-99.164198
13382,1512,31.78,-97.51
13383,1512,31.78,-97.51
13384,1111,28.979167,-95.306944
13385,1513,29.806021,-100.804452
13386,1513,29.806021,-100.804452
13387,1514,30.310524,-96.47887
13388,1514,30.310524,-96.47887
13389,1515,30.495668,-103.450965
13390,1516,33.5493,-97.1798
13391,1517,29.449827,-101.06011
13392,1518,34.105,-101.0986
13393,1519,31.060893,-94.1062
13394,1520,28.430988,-97.889555
13395,1521,34.060333,-101.187628
13396,1522,26.492862,-98.448267
13397,1523,30.96,-103.35
13398,1524,30.3419,-94.0656
13399,1525,30.98784,-102.26831
13400,1526,30.45512,-103.4747
13401,1527,32.713326,-101.885218
13402,1528,29.056,-95.686
13403,1529,32.85583,-100.991681
13404,1530,29.15923,-95.6626
13405,1531,35.9454,-101.9005
13406,1532,29.2558,-95.2103
13407,1533,28.5707,-96.8333
13408,1534,29.37612,-94.946477
13409,1535,32.2075,-101.388333
13410,1536,27.8322,-97.5281
13411,1537,30.238492,-97.508812
13412,1538,34.299,-99.399
13413,1539,31.87,-100.828
13414,1540,31.692358,-102.69743
13415,1541,31.23924,-102.32169
13416,1542,31.815992,-104.085297
13417,1543,33.585257,-101.886093
13418,1544,29.304177,-98.400339
13419,1545,35.964272,-101.540238
13420,1546,35.924858,-101.541363
13421,1547,33.166173,-96.172617
13422,1548,29.205355,-96.023384
13423,1549,27.421553,-98.834962
13424,1550,32.494346,-101.276601
13425,1551,26.230501,-97.912557
13426,1552,28.987572,-95.969842
13427,1553,26.408729,-98.937425
13428,1554,26.390951,-98.820386
13429,171,31.5481,-99.1872
